source,title,breed,gender,age,price_mad,location,url,description,full_text,breed_clean,gender_clean,age_clean,height_cm
ehorses.com,"Hanoverian, Mare, 14 years, 16,1 hh, Black",Hanoverian,Mare,14 years,588500,"Jüchen, DE",https://www.ehorses.com/hanoverian-mare-14years-161-hh-black-dressagehorses-juechen/4745388.html,,"Hanoverian, Mare, 14 years, 16,1 hh, Black ",Hanoverian,Mare,14.0,
ehorses.com,"Arabian horses, Gelding, 4 years, 15,1 hh, Grey",Arabian horses,Gelding,4 years,133750,"Wassertrüdingen, DE",https://www.ehorses.com/arabian-horses-gelding-4years-151-hh-grey-leisurehorses-endurancehorses-westernhorses-wassertruedingen/4249961.html,,"Arabian horses, Gelding, 4 years, 15,1 hh, Grey ",Arabian,Gelding,4.0,
ehorses.com,"Hanoverian, Gelding, 4 years, 16 hh, Chestnut-Red",Hanoverian,Gelding,4 years,588500,"Coin, ES",https://www.ehorses.com/hanoverian-gelding-4years-16-hh-chestnut-red-dressagehorses-working-equitation-horses-coin/4735214.html,,"Hanoverian, Gelding, 4 years, 16 hh, Chestnut-Red ",Hanoverian,Gelding,4.0,
ehorses.com,"Oldenburg, Gelding, 7 years, Chestnut-Red",Oldenburg,Gelding,7 years,187250,"WilnsdorfWilnsdorf, DE",https://www.ehorses.com/oldenburg-gelding-7years-chestnut-red-dressagehorses-wilnsdorfwilnsdorf/4532452.html,,"Oldenburg, Gelding, 7 years, Chestnut-Red ",Oldenburg,Gelding,7.0,
ehorses.com,"Arabian horses, Gelding, 3 years, 15.1 hh, Brown",Arabian horses,Gelding,3 years,80250,"Wassertrüdingen, DE",https://www.ehorses.com/arabian-horses-gelding-3years-15-1-hh-brown-leisurehorses-wassertruedingen/4577314.html,,"Arabian horses, Gelding, 3 years, 15.1 hh, Brown ",Arabian,Gelding,3.0,
ehorses.com,"Holstein, Mare, 9 years, 16.1 hh, Chestnut-Red",Holstein,Mare,9 years,321000,"Gadow, DE",https://www.ehorses.com/holstein-mare-9years-16-1-hh-chestnut-red-showjumpers-gadow/4746968.html,,"Holstein, Mare, 9 years, 16.1 hh, Chestnut-Red ",Holsteiner,Mare,9.0,
ehorses.com,"Hanoverian, Stallion, 3 years, 16.2 hh, Black",Hanoverian,Stallion,3 years,321000,"Niederkirchen, DE",https://www.ehorses.com/hanoverian-stallion-3years-16-2-hh-black-dressagehorses-niederkirchen/4746928.html,,"Hanoverian, Stallion, 3 years, 16.2 hh, Black ",Hanoverian,Stallion,3.0,
ehorses.com,"Hanoverian, Mare, 1 year, Chestnut",Hanoverian,Mare,1 year,69550,"Breddorf, DE",https://www.ehorses.com/hanoverian-mare-1year-chestnut-showjumpers-breedinghorses-eventinghorses-dressagehorses-breddorf/4529909.html,,"Hanoverian, Mare, 1 year, Chestnut ",Hanoverian,Mare,,
ehorses.com,"Hanoverian, Mare, 1 year, Black",Hanoverian,Mare,1 year,69550,"Breddorf, DE",https://www.ehorses.com/hanoverian-mare-1year-black-eventinghorses-breedinghorses-showjumpers-dressagehorses-breddorf/4520536.html,,"Hanoverian, Mare, 1 year, Black ",Hanoverian,Mare,,
ehorses.com,"PRE, Stallion, 3 years, 16.1 hh, Grey-Dark-Tan",PRE,Stallion,3 years,80250,"Teldau, DE",https://www.ehorses.com/pre-stallion-3years-16-1-hh-grey-dark-tan-leisurehorses-working-equitation-horses-baroquehorses-dressagehorses-teldau/4733846.html,,"PRE, Stallion, 3 years, 16.1 hh, Grey-Dark-Tan ",Andalusian,Stallion,3.0,
ehorses.com,"PRE Mix, Gelding, 4 years, 15.2 hh, Grey-Red-Tan",PRE Mix,Gelding,4 years,80250,"Bötersen, DE",https://www.ehorses.com/pre-gelding-4years-15-2-hh-grey-red-tan-leisurehorses-working-equitation-horses-baroquehorses-dressagehorses-boetersen/4718668.html,,"PRE Mix, Gelding, 4 years, 15.2 hh, Grey-Red-Tan ",Andalusian,Gelding,4.0,
ehorses.com,"Hanoverian, Gelding, 11 years, 17 hh, Brown",Hanoverian,Gelding,11 years,192600,"Willich, DE",https://www.ehorses.com/hanoverian-gelding-11years-17-hh-brown-dressagehorses-willich/4746876.html,,"Hanoverian, Gelding, 11 years, 17 hh, Brown ",Hanoverian,Gelding,11.0,
ehorses.com,"Hispano Arabian, Gelding, 11 years, 15.2 hh, Brown",Hispano Arabian,Gelding,11 years,133750,"Madrid, ES",https://www.ehorses.com/hispano-arabian-gelding-11years-15-2-hh-brown-dressagehorses-doma-vaquera-working-equitation-horses-leisurehorses-madrid/4682531.html,,"Hispano Arabian, Gelding, 11 years, 15.2 hh, Brown ",Arabian,Gelding,11.0,
ehorses.com,"Oldenburg, Gelding, 3 years, 16.1 hh, Chestnut",Oldenburg,Gelding,3 years,315650,"Heidesheim am Rhein, DE",https://www.ehorses.com/oldenburg-gelding-3years-16-1-hh-chestnut-dressagehorses-heidesheim-am-rhein/4744458.html,,"Oldenburg, Gelding, 3 years, 16.1 hh, Chestnut ",Oldenburg,Gelding,3.0,
ehorses.com,"Lusitano, Stallion, 6 years, 15,2 hh, Pearl",Lusitano,Stallion,6 years,85600,"Caldas De Reis (Casco Urbano), ES",https://www.ehorses.com/lusitano-stallion-6years-152-hh-pearl-dressagehorses-breedinghorses-sire-caldas-de-reis-casco-urbano/4506862.html,,"Lusitano, Stallion, 6 years, 15,2 hh, Pearl ",Lusitano,Stallion,6.0,
ehorses.com,"Oldenburg-International (OS), Mare, 4 years, 15,2 hh, Brown",Oldenburg-International (OS),Mare,4 years,160500,"KRAJENKA, PL",https://www.ehorses.com/oldenburg-international-os-mare-4years-152-hh-brown-dressagehorses-eventinghorses-krajenka/4336779.html,,"Oldenburg-International (OS), Mare, 4 years, 15,2 hh, Brown ",Oldenburg,Mare,4.0,
ehorses.com,"Asil Arabian, Stallion, 1 year, Brown",Asil Arabian,Stallion,1 year,40125,"VERNON, FR",https://www.ehorses.com/asil-arabian-stallion-1year-brown-endurancehorses-showjumpers-leisurehorses-dressagehorses-vernon/4519184.html,,"Asil Arabian, Stallion, 1 year, Brown ",Arabian,Stallion,,
ehorses.com,"Thoroughbred, Mare, 6 years, 16,2 hh, Smoky-Black",Thoroughbred,Mare,6 years,64199,"Walsrode, DE",https://www.ehorses.com/thoroughbred-mare-6years-162-hh-smoky-black-breedinghorses-eventinghorses-leisurehorses-dressagehorses-walsrode/4746835.html,,"Thoroughbred, Mare, 6 years, 16,2 hh, Smoky-Black ",Thoroughbred,Mare,6.0,
ehorses.com,"German Riding Pony, Gelding, 5 years, Buckskin",German Riding Pony,Gelding,5 years,406600,"Westerstede, DE",https://www.ehorses.com/german-riding-pony-gelding-5years-buckskin-dressagehorses-showjumpers-westerstede/4714025.html,,"German Riding Pony, Gelding, 5 years, Buckskin ",Pony,Gelding,5.0,
ehorses.com,"Oldenburg, Gelding, 3 years, Bay-Dark",Oldenburg,Gelding,3 years,133750,"Dortmund, DE",https://www.ehorses.com/oldenburg-gelding-3years-bay-dark-dressagehorses-leisurehorses-dortmund/4682400.html,,"Oldenburg, Gelding, 3 years, Bay-Dark ",Oldenburg,Gelding,3.0,
ehorses.com,"KWPN, Mare, 10 years, Brown-Light",KWPN,Mare,10 years,588500,"Osnabrück, DE",https://www.ehorses.com/kwpn-mare-10years-brown-light-showjumpers-osnabrueck/4737467.html,,"KWPN, Mare, 10 years, Brown-Light ",KWPN,Mare,10.0,
ehorses.com,"Oldenburg, Mare, 5 years, 16,2 hh, Chestnut-Red",Oldenburg,Mare,5 years,321000,"Heidesheim am Rhein, DE",https://www.ehorses.com/oldenburg-mare-5years-162-hh-chestnut-red-dressagehorses-showjumpers-heidesheim-am-rhein/4446490.html,,"Oldenburg, Mare, 5 years, 16,2 hh, Chestnut-Red ",Oldenburg,Mare,5.0,
ehorses.com,"Oldenburg, Gelding, 6 years, 16,1 hh, Chestnut-Red",Oldenburg,Gelding,6 years,321000,"Heidesheim am Rhein, DE",https://www.ehorses.com/oldenburg-gelding-6years-161-hh-chestnut-red-dressagehorses-heidesheim-am-rhein/4394910.html,,"Oldenburg, Gelding, 6 years, 16,1 hh, Chestnut-Red ",Oldenburg,Gelding,6.0,
ehorses.com,"Hanoverian, Stallion, 3 years, 16,2 hh, Smoky-Black",Hanoverian,Stallion,3 years,165850,"WormsWorms, DE",https://www.ehorses.com/hanoverian-stallion-3years-162-hh-smoky-black-eventinghorses-showjumpers-leisurehorses-dressagehorses-wormsworms/4737368.html,,"Hanoverian, Stallion, 3 years, 16,2 hh, Smoky-Black ",Hanoverian,Stallion,3.0,
ehorses.com,"Hanoverian, Gelding, 5 years, 17,1 hh, Chestnut",Hanoverian,Gelding,5 years,321000,"Grudziądz, PL",https://www.ehorses.com/hanoverian-gelding-5years-171-hh-chestnut-dressagehorses-showhunter-leisurehorses-grudziadz/4746657.html,,"Hanoverian, Gelding, 5 years, 17,1 hh, Chestnut ",Hanoverian,Gelding,5.0,
ehorses.com,"Hanoverian, Gelding, 11 years, 16,2 hh, Brown",Hanoverian,Gelding,11 years,1070000,"Wehringen, DE",https://www.ehorses.com/hanoverian-gelding-11years-162-hh-brown-dressagehorses-leisurehorses-wehringen/4746691.html,,"Hanoverian, Gelding, 11 years, 16,2 hh, Brown ",Hanoverian,Gelding,11.0,
ehorses.com,"German Riding Pony, Gelding, 9 years, 14,2 hh, Buckskin",German Riding Pony,Gelding,9 years,321000,"Essen, DE",https://www.ehorses.com/german-riding-pony-gelding-9years-142-hh-buckskin-dressagehorses-showjumpers-essen/4738239.html,,"German Riding Pony, Gelding, 9 years, 14,2 hh, Buckskin ",Pony,Gelding,9.0,
ehorses.com,"Westphalian, Gelding, 8 years, 16,2 hh, Chestnut",Westphalian,Gelding,8 years,267500,"Essen, DE",https://www.ehorses.com/westphalian-gelding-8years-162-hh-chestnut-dressagehorses-showjumpers-essen/4738240.html,,"Westphalian, Gelding, 8 years, 16,2 hh, Chestnut ",Westphalian,Gelding,8.0,
ehorses.com,"Connemara, Gelding, 5 years, 14,1 hh, Grey-Dark-Tan",Connemara,Gelding,5 years,180830,"Lisberg, DE",https://www.ehorses.com/connemara-gelding-5years-141-hh-grey-dark-tan-showjumpers-eventinghorses-showhunter-dressagehorses-lisberg/4706326.html,,"Connemara, Gelding, 5 years, 14,1 hh, Grey-Dark-Tan ",Connemara,Gelding,5.0,
ehorses.com,"Oldenburg-International (OS), Gelding, 5 years, 15,2 hh",Oldenburg-International (OS),Gelding,5 years,133750,"Papenhagen, DE",https://www.ehorses.com/oldenburg-international-os-gelding-5years-152-hh-showhunter-showjumpers-dressagehorses-papenhagen/4566598.html,,"Oldenburg-International (OS), Gelding, 5 years, 15,2 hh ",Oldenburg,Gelding,5.0,
ehorses.com,"Andalusian Mix, Mare, 3 years, 15,1 hh, Dun",Andalusian Mix,Mare,3 years,63129,"Tabernas Almeria, ES",https://www.ehorses.com/andalusian-mare-3years-151-hh-dun-dressagehorses-working-equitation-horses-tabernas-almeria/4538438.html,,"Andalusian Mix, Mare, 3 years, 15,1 hh, Dun ",Andalusian,Mare,3.0,
ehorses.com,"Connemara, Mare, 7 years, 14 hh, Grey-Dark-Tan",Connemara,Mare,7 years,180830,"Lisberg, DE",https://www.ehorses.com/connemara-mare-7years-14-hh-grey-dark-tan-showjumpers-eventinghorses-dressagehorses-lisberg/4722353.html,,"Connemara, Mare, 7 years, 14 hh, Grey-Dark-Tan ",Connemara,Mare,7.0,
ehorses.com,"German Riding Pony, Mare, 9 years, 14,2 hh, Grey",German Riding Pony,Mare,9 years,321000,"Buchen Waldhausen, DE",https://www.ehorses.com/german-riding-pony-mare-9years-142-hh-grey-showjumpers-showhunter-buchen-waldhausen/4667636.html,,"German Riding Pony, Mare, 9 years, 14,2 hh, Grey ",Pony,Mare,9.0,
ehorses.com,"German Riding Pony, Mare, 11 years, 14,2 hh, Bay-Dark",German Riding Pony,Mare,11 years,288900,"Haltern am See, DE",https://www.ehorses.com/german-riding-pony-mare-11years-142-hh-bay-dark-dressagehorses-haltern-am-see/4594716.html,,"German Riding Pony, Mare, 11 years, 14,2 hh, Bay-Dark ",Pony,Mare,11.0,
ehorses.com,"Hanoverian, Mare, 6 years, 16,2 hh, Bay-Dark",Hanoverian,Mare,6 years,321000,"Tiddische, DE",https://www.ehorses.com/hanoverian-mare-6years-162-hh-bay-dark-dressagehorses-breedinghorses-tiddische/4559204.html,,"Hanoverian, Mare, 6 years, 16,2 hh, Bay-Dark ",Hanoverian,Mare,6.0,
ehorses.com,"Holstein, Mare, 11 years, 16,1 hh, Brown",Holstein,Mare,11 years,80250,"wonfurt, DE",https://www.ehorses.com/holstein-mare-11years-161-hh-brown-breedinghorses-showjumpers-wonfurt/4653587.html,,"Holstein, Mare, 11 years, 16,1 hh, Brown ",Holsteiner,Mare,11.0,
ehorses.com,"Westphalian, Gelding, 5 years, 16,1 hh, Grey",Westphalian,Gelding,5 years,278200,"Kirchenthumbach, DE",https://www.ehorses.com/westphalian-gelding-5years-161-hh-grey-showjumpers-eventinghorses-leisurehorses-dressagehorses-kirchenthumbach/4746615.html,,"Westphalian, Gelding, 5 years, 16,1 hh, Grey ",Westphalian,Gelding,5.0,
ehorses.com,"Thoroughbred, Stallion, 6 years",Thoroughbred,Stallion,6 years,80250,"MadridMadrid, ES",https://www.ehorses.com/thoroughbred-stallion-6years-galloper-madridmadrid/4746606.html,,"Thoroughbred, Stallion, 6 years ",Thoroughbred,Stallion,6.0,
ehorses.com,"KWPN, Mare, 3 years, 15,3 hh, Bay-Dark",KWPN,Mare,3 years,58849,"Oud Gastel, NL",https://www.ehorses.com/kwpn-mare-3years-153-hh-bay-dark-dressagehorses-breedinghorses-leisurehorses-oud-gastel/4703331.html,,"KWPN, Mare, 3 years, 15,3 hh, Bay-Dark ",KWPN,Mare,3.0,
ehorses.com,"KWPN, Mare, 8 years, 16,2 hh, Black",KWPN,Mare,8 years,95765,"Oud Gastel, NL",https://www.ehorses.com/kwpn-mare-8years-162-hh-black-dressagehorses-breedinghorses-leisurehorses-oud-gastel/4705558.html,,"KWPN, Mare, 8 years, 16,2 hh, Black ",KWPN,Mare,8.0,
ehorses.com,"Westphalian, Mare, 8 years, 16,2 hh, Chestnut-Red",Westphalian,Mare,8 years,85600,"Oud Gastel, NL",https://www.ehorses.com/westphalian-mare-8years-162-hh-chestnut-red-dressagehorses-breedinghorses-leisurehorses-oud-gastel/4715885.html,,"Westphalian, Mare, 8 years, 16,2 hh, Chestnut-Red ",Westphalian,Mare,8.0,
ehorses.com,"Oldenburg, Mare, 12 years, 16,1 hh, Bay-Dark",Oldenburg,Mare,12 years,187250,"Oud Gastel, NL",https://www.ehorses.com/oldenburg-mare-12years-161-hh-bay-dark-dressagehorses-breedinghorses-leisurehorses-oud-gastel/4720729.html,,"Oldenburg, Mare, 12 years, 16,1 hh, Bay-Dark ",Oldenburg,Mare,12.0,
ehorses.com,"Westphalian, Mare, 8 years, 16,2 hh, Chestnut-Red",Westphalian,Mare,8 years,85600,"Oud Gastel, NL",https://www.ehorses.com/westphalian-mare-8years-162-hh-chestnut-red-dressagehorses-breedinghorses-leisurehorses-oud-gastel/4721581.html,,"Westphalian, Mare, 8 years, 16,2 hh, Chestnut-Red ",Westphalian,Mare,8.0,
ehorses.com,"KWPN, Gelding, 4 years, 16,2 hh, Brown",KWPN,Gelding,4 years,133750,"Szarvas, HU",https://www.ehorses.com/kwpn-gelding-4years-162-hh-brown-showjumpers-szarvas/4676596.html,,"KWPN, Gelding, 4 years, 16,2 hh, Brown ",KWPN,Gelding,4.0,
ehorses.com,"Hanoverian, Mare, 8 years, 16 hh, Black",Hanoverian,Mare,8 years,77040,"Someren, NL",https://www.ehorses.com/hanoverian-mare-8years-16-hh-black-dressagehorses-leisurehorses-someren/4746558.html,,"Hanoverian, Mare, 8 years, 16 hh, Black ",Hanoverian,Mare,8.0,
ehorses.com,"Oldenburg-International (OS), Gelding, 14 years, 17,1 hh, Brown",Oldenburg-International (OS),Gelding,14 years,588500,"WardenburgWardenburg, DE",https://www.ehorses.com/oldenburg-international-os-gelding-14years-171-hh-brown-showjumpers-wardenburgwardenburg/4285842.html,,"Oldenburg-International (OS), Gelding, 14 years, 17,1 hh, Brown ",Oldenburg,Gelding,14.0,
ehorses.com,"Oldenburg-International (OS), Gelding, 9 years, 16,3 hh, Grey",Oldenburg-International (OS),Gelding,9 years,321000,"WardenburgWardenburg, DE",https://www.ehorses.com/oldenburg-international-os-gelding-9years-163-hh-grey-showjumpers-wardenburgwardenburg/4703353.html,,"Oldenburg-International (OS), Gelding, 9 years, 16,3 hh, Grey ",Oldenburg,Gelding,9.0,
ehorses.com,"PRE, Stallion, 5 years, 15,2 hh, Brown",PRE,Stallion,5 years,187250,"Vejer de la Frontera, ES",https://www.ehorses.com/pre-stallion-5years-152-hh-brown-dressagehorses-working-equitation-horses-baroquehorses-breedinghorses-vejer-de-la-frontera/4561006.html,,"PRE, Stallion, 5 years, 15,2 hh, Brown ",Andalusian,Stallion,5.0,
ehorses.com,"Oldenburg, Gelding, 5 years, 18,1 hh, Brown",Oldenburg,Gelding,5 years,321000,"Georgsmarienhütte, DE",https://www.ehorses.com/oldenburg-gelding-5years-181-hh-brown-dressagehorses-georgsmarienhuette/4670329.html,,"Oldenburg, Gelding, 5 years, 18,1 hh, Brown ",Oldenburg,Gelding,5.0,
ehorses.com,"Andalusian, Gelding, 7 years, 16 hh, Black",Andalusian,Gelding,7 years,187250,"Madrid, ES",https://www.ehorses.com/andalusian-gelding-7years-16-hh-black-dressagehorses-leisurehorses-madrid/4036066.html,,"Andalusian, Gelding, 7 years, 16 hh, Black ",Andalusian,Gelding,7.0,
ehorses.com,"Hanoverian, Mare, 4 years, 16,1 hh, Chestnut-Red",Hanoverian,Mare,4 years,80250,"Selsingen, DE",https://www.ehorses.com/hanoverian-mare-4years-161-hh-chestnut-red-dressagehorses-breedinghorses-leisurehorses-selsingen/4739252.html,,"Hanoverian, Mare, 4 years, 16,1 hh, Chestnut-Red ",Hanoverian,Mare,4.0,
ehorses.com,"Holstein, Gelding, 6 years, 16 hh, Grey",Holstein,Gelding,6 years,321000,"WardenburgWardenburg, DE",https://www.ehorses.com/holstein-gelding-6years-16-hh-grey-showjumpers-eventinghorses-showhunter-leisurehorses-wardenburgwardenburg/4682243.html,,"Holstein, Gelding, 6 years, 16 hh, Grey ",Holsteiner,Gelding,6.0,
ehorses.com,"Hanoverian, Mare, 5 years, 16,1 hh",Hanoverian,Mare,5 years,342400,"Bramsche, DE",https://www.ehorses.com/hanoverian-mare-5years-161-hh-dressagehorses-bramsche/4746513.html,,"Hanoverian, Mare, 5 years, 16,1 hh ",Hanoverian,Mare,5.0,
ehorses.com,"Westphalian, Mare, 5 years, 16,1 hh, Chestnut-Red",Westphalian,Mare,5 years,267500,"Bramsche, DE",https://www.ehorses.com/westphalian-mare-5years-161-hh-chestnut-red-dressagehorses-bramsche/4745901.html,,"Westphalian, Mare, 5 years, 16,1 hh, Chestnut-Red ",Westphalian,Mare,5.0,
ehorses.com,"PRE Mix, Stallion, 6 years, 16,1 hh, Grey",PRE Mix,Stallion,6 years,133750,"Coín, Malaga, ES",https://www.ehorses.com/pre-stallion-6years-161-hh-grey-dressagehorses-breedinghorses-coin-malaga/4731983.html,,"PRE Mix, Stallion, 6 years, 16,1 hh, Grey ",Andalusian,Stallion,6.0,
ehorses.com,"PRE, Mare, 4 years, 16 hh, Grey",PRE,Mare,4 years,80250,"Coín, ES",https://www.ehorses.com/pre-mare-4years-16-hh-grey-dressagehorses-breedinghorses-coin/4722357.html,,"PRE, Mare, 4 years, 16 hh, Grey ",Andalusian,Mare,4.0,
ehorses.com,"Shetland Ponies, Gelding, 6 years, 9,1 hh, Palomino",Shetland Ponies,Gelding,6 years,30494,"Halle, DE",https://www.ehorses.com/shetland-ponies-gelding-6years-91-hh-palomino-carriagehorses-leisurehorses-halle/4746463.html,,"Shetland Ponies, Gelding, 6 years, 9,1 hh, Palomino ",Shetland,Gelding,6.0,
ehorses.com,"Lusitano, Gelding, 8 years, 15,1 hh, Grey",Lusitano,Gelding,8 years,321000,"Saint-Crépin-Ibouvillers, FR",https://www.ehorses.com/lusitano-gelding-8years-151-hh-grey-dressagehorses-working-equitation-horses-saint-crepin-ibouvillers/4746434.html,,"Lusitano, Gelding, 8 years, 15,1 hh, Grey ",Lusitano,Gelding,8.0,
ehorses.com,"Oldenburg, Gelding, 11 years, Bay-Dark",Oldenburg,Gelding,11 years,909499,"Schlatt, AT",https://www.ehorses.com/oldenburg-gelding-11years-bay-dark-showjumpers-schlatt/4712341.html,,"Oldenburg, Gelding, 11 years, Bay-Dark ",Oldenburg,Gelding,11.0,
ehorses.com,"Hanoverian, Gelding, 6 years, 16,1 hh, Chestnut-Red",Hanoverian,Gelding,6 years,139100,"Zalaegerszeg, HU",https://www.ehorses.com/hanoverian-gelding-6years-161-hh-chestnut-red-dressagehorses-zalaegerszeg/4694484.html,,"Hanoverian, Gelding, 6 years, 16,1 hh, Chestnut-Red ",Hanoverian,Gelding,6.0,
ehorses.com,"Oldenburg, Gelding, 6 years, 16,1 hh, Brown",Oldenburg,Gelding,6 years,187250,"Zalaegerszeg, HU",https://www.ehorses.com/oldenburg-gelding-6years-161-hh-brown-showjumpers-showhunter-dressagehorses-zalaegerszeg/4717677.html,,"Oldenburg, Gelding, 6 years, 16,1 hh, Brown ",Oldenburg,Gelding,6.0,
ehorses.com,"Oldenburg, Mare, 8 years, 16,1 hh, Black",Oldenburg,Mare,8 years,139100,"Zalaegerszeg, HU",https://www.ehorses.com/oldenburg-mare-8years-161-hh-black-dressagehorses-zalaegerszeg/4642134.html,,"Oldenburg, Mare, 8 years, 16,1 hh, Black ",Oldenburg,Mare,8.0,
ehorses.com,"Oldenburg, Mare, 4 years, 16,1 hh, Smoky-Black",Oldenburg,Mare,4 years,321000,"Warendorf, DE",https://www.ehorses.com/oldenburg-mare-4years-161-hh-smoky-black-dressagehorses-warendorf/4741046.html,,"Oldenburg, Mare, 4 years, 16,1 hh, Smoky-Black ",Oldenburg,Mare,4.0,
ehorses.com,"Lusitano, Stallion, 5 years, 16 hh, Grey",Lusitano,Stallion,5 years,321000,"Navas Del Madroño, ES",https://www.ehorses.com/lusitano-stallion-5years-16-hh-grey-eventinghorses-navas-del-madrono/4135985.html,,"Lusitano, Stallion, 5 years, 16 hh, Grey ",Lusitano,Stallion,5.0,
ehorses.com,"Classic Pony, Mare, 14 years, 12,1 hh, Grey",Classic Pony,Mare,14 years,32089,"Uttendorf, AT",https://www.ehorses.com/classic-pony-mare-14years-121-hh-grey-leisurehorses-uttendorf/4739731.html,,"Classic Pony, Mare, 14 years, 12,1 hh, Grey ",Pony,Mare,14.0,
ehorses.com,"Hanoverian, Gelding, 5 years, 16,2 hh, Grey",Hanoverian,Gelding,5 years,160500,"Zalaegerszeg, HU",https://www.ehorses.com/hanoverian-gelding-5years-162-hh-grey-showjumpers-zalaegerszeg/4661854.html,,"Hanoverian, Gelding, 5 years, 16,2 hh, Grey ",Hanoverian,Gelding,5.0,
ehorses.com,"Hanoverian, Gelding, 5 years, 16,3 hh",Hanoverian,Gelding,5 years,160500,"Zalaegerszeg, HU",https://www.ehorses.com/hanoverian-gelding-5years-163-hh-showjumpers-showhunter-dressagehorses-zalaegerszeg/4592004.html,,"Hanoverian, Gelding, 5 years, 16,3 hh ",Hanoverian,Gelding,5.0,
ehorses.com,"Oldenburg, Mare, 9 years, 17,1 hh, Chestnut-Red",Oldenburg,Mare,9 years,321000,"Schärding Vorstadt, AT",https://www.ehorses.com/oldenburg-mare-9years-171-hh-chestnut-red-dressagehorses-schaerding-vorstadt/4736784.html,,"Oldenburg, Mare, 9 years, 17,1 hh, Chestnut-Red ",Oldenburg,Mare,9.0,
ehorses.com,"Westphalian, Gelding, 6 years, 16,1 hh, Chestnut-Red",Westphalian,Gelding,6 years,133750,"Messel, DE",https://www.ehorses.com/westphalian-gelding-6years-161-hh-chestnut-red-showjumpers-leisurehorses-dressagehorses-messel/4740182.html,,"Westphalian, Gelding, 6 years, 16,1 hh, Chestnut-Red ",Westphalian,Gelding,6.0,
ehorses.com,"German Riding Pony, Gelding, 6 years, 14,1 hh, Bay-Dark",German Riding Pony,Gelding,6 years,588500,"Herrenberg, DE",https://www.ehorses.com/german-riding-pony-gelding-6years-141-hh-bay-dark-dressagehorses-herrenberg/4664155.html,,"German Riding Pony, Gelding, 6 years, 14,1 hh, Bay-Dark ",Pony,Gelding,6.0,
ehorses.com,"Westphalian, Mare, 5 years, 16,2 hh, Bay-Dark",Westphalian,Mare,5 years,144450,"Jengen, DE",https://www.ehorses.com/westphalian-mare-5years-162-hh-bay-dark-dressagehorses-breedinghorses-leisurehorses-jengen/4745095.html,,"Westphalian, Mare, 5 years, 16,2 hh, Bay-Dark ",Westphalian,Mare,5.0,
