source,id,title,price,currency,location,type,age,gender,url
avito.ma,https://www.avito.ma/fr/autre_secteur/motos/Moto_Cross_300CC_Puissante_6_Vitesses_57266540,Moto Cross 300CC Puissante 6 Vitesses,47000,MAD,,Cheval,,,https://www.avito.ma/fr/autre_secteur/motos/Moto_Cross_300CC_Puissante_6_Vitesses_57266540.htm
avito.ma,https://www.avito.ma/fr/hay_dakhla/voitures_d_occasion/Range_Rover_Vogue_toutes_options_fin_2016_57148448,Range Rover Vogue toutes options fin 2016,300000,MAD,,Cheval,,,https://www.avito.ma/fr/hay_dakhla/voitures_d_occasion/Range_Rover_Vogue_toutes_options_fin_2016_57148448.htm
avito.ma,https://www.avito.ma/fr/autre_secteur/bateaux/JET_SKI_YAMAHA_VX_LIMITED___REMORQUE_JET_SKI_55523113,JET SKI YAMAHA VX LIMITED & REMORQUE JET SKI,195000,MAD,,Cheval,,,https://www.avito.ma/fr/autre_secteur/bateaux/JET_SKI_YAMAHA_VX_LIMITED___REMORQUE_JET_SKI_55523113.htm
avito.ma,https://www.avito.ma/fr/autre_secteur/motos/Moto_Cross_300CC_Puissante_6_Vitesses_57266540,Moto Cross 300CC Puissante 6 Vitesses,47000,MAD,,Cheval,,,https://www.avito.ma/fr/autre_secteur/motos/Moto_Cross_300CC_Puissante_6_Vitesses_57266540.htm
avito.ma,https://www.avito.ma/fr/hay_moulay_rachid/voitures_d_occasion/Volkswagen_Tiguan_56506997,Volkswagen Tiguan,299000,MAD,,Cheval,,,https://www.avito.ma/fr/hay_moulay_rachid/voitures_d_occasion/Volkswagen_Tiguan_56506997.htm
avito.ma,https://www.avito.ma/fr/belvédère/voitures_d_occasion/Porsche_Cayenne_diesel_2018_51371122,Porsche Cayenne diesel 2018,370000,MAD,,Cheval,,,https://www.avito.ma/fr/belvédère/voitures_d_occasion/Porsche_Cayenne_diesel_2018_51371122.htm
avito.ma,https://www.avito.ma/fr/m_hamid/voitures_d_occasion/Renault_19_57527014,Renault 19,26000,MAD,,Cheval,,,https://www.avito.ma/fr/m_hamid/voitures_d_occasion/Renault_19_57527014.htm
avito.ma,https://www.avito.ma/fr/hay_dakhla/voitures_d_occasion/Volkswagen_Touareg_Diesel_Automatique_2012_57504147,Volkswagen Touareg Diesel Automatique 2012,125000,MAD,,Cheval,,,https://www.avito.ma/fr/hay_dakhla/voitures_d_occasion/Volkswagen_Touareg_Diesel_Automatique_2012_57504147.htm
avito.ma,https://www.avito.ma/fr/allal_el_fassi/voitures_d_occasion/GWM_POER_2_0L_170_CH_À_SAISIR_57423308,GWM POER 2.0L 170 CH À SAISIR,255000,MAD,,Cheval,,,https://www.avito.ma/fr/allal_el_fassi/voitures_d_occasion/GWM_POER_2_0L_170_CH_À_SAISIR_57423308.htm
avito.ma,https://www.avito.ma/fr/hay_dakhla/voitures_d_occasion/Volkswagen_Touareg_Diesel_Automatique_2012_57504147,Volkswagen Touareg Diesel Automatique 2012,125000,MAD,,Cheval,,,https://www.avito.ma/fr/hay_dakhla/voitures_d_occasion/Volkswagen_Touareg_Diesel_Automatique_2012_57504147.htm
avito.ma,https://www.avito.ma/fr/malabata/voitures_d_occasion/Tiguan_Diesel_R_LINE_200CH_57426995,Tiguan Diesel R LINE 200CH,650000,MAD,,Cheval,,,https://www.avito.ma/fr/malabata/voitures_d_occasion/Tiguan_Diesel_R_LINE_200CH_57426995.htm
avito.ma,https://www.avito.ma/fr/agdal/voitures_d_occasion/Mercedes_Benz_Classe_CLA_Diesel_Automatique_2013_57526695,Mercedes-Benz Classe CLA Diesel Automatique 2013,195000,MAD,,Cheval,,,https://www.avito.ma/fr/agdal/voitures_d_occasion/Mercedes_Benz_Classe_CLA_Diesel_Automatique_2013_57526695.htm
avito.ma,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Renault_21_57526436,Renault 21,29000,MAD,,Cheval,,,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Renault_21_57526436.htm
avito.ma,https://www.avito.ma/fr/tilila/voitures_d_occasion/Dacia_Lodgy_2016_Climatisation_57070039,Dacia Lodgy 2016 Climatisation,103000,MAD,,Cheval,,,https://www.avito.ma/fr/tilila/voitures_d_occasion/Dacia_Lodgy_2016_Climatisation_57070039.htm
